인천광역시 강화군 삼산면(2871041000),2235,2235,68,105,110,122,189,391,564,397,250,38,1,1170,1170,46,67,61,73,118,203,303,180,110,9,0,1065,1065,22,38,49,49,71,188,261,217,140,29,1
인천광역시 강화군 서도면(2871042000),389,389,9,17,24,21,21,72,101,66,49,9,0,198,198,5,10,10,11,14,42,49,38,16,3,0,191,191,4,7,14,10,7,30,52,28,33,6,0
인천광역시 강화군 서도면볼음출장소(2871042500),270,270,7,3,8,8,13,46,85,64,29,7,0,146,146,4,1,4,5,10,26,49,31,14,2,0,124,124,3,2,4,3,3,20,36,33,15,5,0
인천광역시 옹진군 (2872000000),20314,20314,917,1068,2620,1852,2334,3559,4180,2384,1142,245,13,11528,11528,467,576,1899,1138,1463,2060,2261,1193,417,50,4,8786,8786,450,492,721,714,871,1499,1919,1191,725,195,9
인천광역시 옹진군 북도면(2872031000),1159,1159,34,45,85,73,118,196,340,165,83,17,3,610,610,15,21,49,41,64,112,186,89,29,3,1,549,549,19,24,36,32,54,84,154,76,54,14,2
인천광역시 옹진군 북도면장봉출장소(2872031500),991,991,24,27,52,57,113,204,274,161,58,19,2,520,520,13,15,28,34,69,118,140,84,18,0,1,471,471,11,12,24,23,44,86,134,77,40,19,1
인천광역시 옹진군 백령면(2872033000),5061,5061,337,279,992,588,628,700,791,426,255,62,3,2960,2960,175,130,779,343,405,402,418,205,85,17,1,2101,2101,162,149,213,245,223,298,373,221,170,45,2
인천광역시 옹진군 대청면(2872034000),1217,1217,54,62,182,127,115,204,236,157,68,12,0,700,700,27,33,132,81,78,108,139,64,33,5,0,517,517,27,29,50,46,37,96,97,93,35,7,0
인천광역시 옹진군 대청면소청출장소(2872034500),225,225,2,9,35,15,16,26,49,53,17,3,0,140,140,0,8,29,13,14,16,29,24,7,0,0,85,85,2,1,6,2,2,10,20,29,10,3,0
인천광역시 옹진군 덕적면(2872035000),1875,1875,42,82,131,89,152,362,471,337,170,38,1,1013,1013,18,43,82,52,92,228,264,164,63,7,0,862,862,24,39,49,37,60,134,207,173,107,31,1
인천광역시 옹진군 영흥면(2872036000),6443,6443,288,403,577,615,818,1285,1385,727,295,47,3,3600,3600,150,235,381,382,485,712,754,380,112,8,1,2843,2843,138,168,196,233,333,573,631,347,183,39,2
인천광역시 옹진군 자월면(2872037000),931,931,23,30,79,40,86,196,228,151,83,14,1,504,504,14,16,46,23,59,122,118,73,31,2,0,427,427,9,14,33,17,27,74,110,78,52,12,1
인천광역시 옹진군 자월면이작출장소(2872037500),381,381,13,18,27,20,37,72,88,65,30,11,0,197,197,8,9,12,14,19,45,45,36,8,1,0,184,184,5,9,15,6,18,27,43,29,22,10,0
인천광역시 옹진군 연평면(2872038000),2031,2031,100,113,460,228,251,314,318,142,83,22,0,1284,1284,47,66,361,155,178,197,168,74,31,7,0,747,747,53,47,99,73,73,117,150,68,52,15,0
광주광역시  (2900000000),1444787,1444787,117272,154930,208208,183705,239431,233781,166786,93666,40716,6001,291,714834,714834,60215,80270,108762,93897,118857,116033,79467,41574,14442,1280,37,729953,729953,57057,74660,99446,89808,120574,117748,87319,52092,26274,4721,254
광주광역시 동구 (2911000000),102939,102939,7214,7315,14720,13420,14019,15535,14911,10321,4756,680,48,50783,50783,3732,3765,7531,6978,7291,7684,7027,4572,1999,190,14,52156,52156,3482,3550,7189,6442,6728,7851,7884,5749,2757,490,34
광주광역시 동구 충장동(2911052500),4519,4519,63,140,1096,614,500,647,757,477,189,34,2,2309,2309,34,62,430,349,312,371,398,256,86,11,0,2210,2210,29,78,666,265,188,276,359,221,103,23,2
광주광역시 동구 동명동(2911054500),3847,3847,86,199,773,423,487,500,580,515,245,37,2,1936,1936,40,106,392,248,258,264,278,216,126,8,0,1911,1911,46,93,381,175,229,236,302,299,119,29,2
광주광역시 동구 계림1동(2911056000),10569,10569,885,623,1352,1781,1462,1664,1471,913,356,57,5,5506,5506,454,328,711,970,802,916,734,438,141,12,0,5063,5063,431,295,641,811,660,748,737,475,215,45,5
광주광역시 동구 계림2동(2911057000),8618,8618,885,763,930,1157,1316,1161,1058,866,429,50,3,4172,4172,460,406,498,574,636,570,476,348,187,16,1,4446,4446,425,357,432,583,680,591,582,518,242,34,2
광주광역시 동구 산수1동(2911059000),8755,8755,531,634,1189,1121,1226,1430,1246,903,416,57,2,4362,4362,272,333,635,594,653,725,591,387,156,16,0,4393,4393,259,301,554,527,573,705,655,516,260,41,2
광주광역시 동구 산수2동(2911060000),10317,10317,599,796,1328,1059,1366,1726,1682,1171,533,56,1,5021,5021,301,411,682,541,712,826,778,518,233,19,0,5296,5296,298,385,646,518,654,900,904,653,300,37,1
광주광역시 동구 지산1동(2911062000),4356,4356,180,333,890,460,568,620,609,444,216,30,6,2194,2194,110,167,471,265,298,307,283,193,92,5,3,2162,2162,70,166,419,195,270,313,326,251,124,25,3
광주광역시 동구 지산2동(2911063000),4675,4675,201,359,929,424,587,741,631,487,271,42,3,2388,2388,118,197,510,225,310,378,308,202,123,16,1,2287,2287,83,162,419,199,277,363,323,285,148,26,2
광주광역시 동구 서남동(2911065500),3161,3161,85,138,841,379,335,414,462,328,156,20,3,1655,1655,44,60,441,220,205,231,223,150,72,7,2,1506,1506,41,78,400,159,130,183,239,178,84,13,1
광주광역시 동구 학동(2911068500),7922,7922,737,556,1089,1103,1113,1181,1022,762,319,37,3,3792,3792,389,272,523,535,585,573,459,320,126,9,1,4130,4130,348,284,566,568,528,608,563,442,193,28,2
광주광역시 동구 학운동(2911071000),11734,11734,599,945,1362,1077,1456,1829,2025,1506,807,121,7,5559,5559,306,498,721,543,691,844,909,657,347,40,3,6175,6175,293,447,641,534,765,985,1116,849,460,81,4
광주광역시 동구 지원1동(2911073000),7929,7929,530,642,925,989,1087,1251,1308,818,323,54,2,3851,3851,286,329,476,509,562,580,608,365,122,14,0,4078,4078,244,313,449,480,525,671,700,453,201,40,2
광주광역시 동구 지원2동(2911074000),16537,16537,1833,1187,2016,2833,2516,2371,2060,1131,496,85,9,8038,8038,918,596,1041,1405,1267,1099,982,522,188,17,3,8499,8499,915,591,975,1428,1249,1272,1078,609,308,68,6
광주광역시 서구 (2914000000),294128,294128,21096,30813,45126,35985,48044,49373,34908,19275,8241,1219,48,144117,144117,10939,16248,23104,18213,23183,24215,16384,8571,2985,270,5,150011,150011,10157,14565,22022,17772,24861,25158,18524,10704,5256,949,43
광주광역시 서구 양동(2914057500),3938,3938,101,147,417,348,436,633,778,734,305,36,3,1948,1948,56,78,232,192,261,340,359,295,126,8,1,1990,1990,45,69,185,156,175,293,419,439,179,28,2
광주광역시 서구 양3동(2914059000),4708,4708,375,362,483,590,729,675,771,512,185,26,0,2304,2304,202,198,267,288,408,329,327,215,66,4,0,2404,2404,173,164,216,302,321,346,444,297,119,22,0
광주광역시 서구 농성1동(2914065000),10986,10986,571,640,1628,1542,1513,1743,1563,1203,509,69,5,5436,5436,288,370,784,823,780,900,703,569,204,14,1,5550,5550,283,270,844,719,733,843,860,634,305,55,4
광주광역시 서구 농성2동(2914066000),4998,4998,168,244,851,586,664,865,807,533,252,28,0,2605,2605,92,148,442,339,374,441,391,261,112,5,0,2393,2393,76,96,409,247,290,424,416,272,140,23,0
광주광역시 서구 광천동(2914073000),8437,8437,550,592,1108,999,1293,1584,1243,718,300,46,4,4328,4328,308,296,580,538,721,808,617,345,103,12,0,4109,4109,242,296,528,461,572,776,626,373,197,34,4
광주광역시 서구 유덕동(2914074000),10663,10663,841,1242,1683,1401,1879,1799,938,547,288,45,0,5424,5424,466,629,893,757,946,962,448,205,107,11,0,5239,5239,375,613,790,644,933,837,490,342,181,34,0
광주광역시 서구 치평동(2914074500),30472,30472,2142,3052,5473,4305,4920,5367,2846,1505,770,89,3,14581,14581,1067,1591,2627,2138,2237,2562,1409,630,290,29,1,15891,15891,1075,1461,2846,2167,2683,2805,1437,875,480,60,2
광주광역시 서구 상무1동(2914075100),24970,24970,1614,2431,4766,3567,3938,3979,2662,1433,496,80,4,12468,12468,794,1201,2432,1896,1991,1996,1249,702,187,20,0,12502,12502,820,1230,2334,1671,1947,1983,1413,731,309,60,4
광주광역시 서구 상무2동(2914075200),23947,23947,1170,1671,4423,2938,3199,4049,3423,2076,865,125,8,11664,11664,620,873,2141,1580,1635,1991,1616,897,285,26,0,12283,12283,550,798,2282,1358,1564,2058,1807,1179,580,99,8
광주광역시 서구 화정1동(2914076000),15787,15787,863,1085,3100,2348,2237,2344,1896,1226,600,87,1,7506,7506,451,560,1376,1195,1179,1135,813,531,245,21,0,8281,8281,412,525,1724,1153,1058,1209,1083,695,355,66,1
광주광역시 서구 화정2동(2914077000),20855,20855,2372,2414,2420,2956,3698,2914,2415,1204,387,74,1,10455,10455,1256,1429,1295,1423,1835,1404,1103,554,141,15,0,10400,10400,1116,985,1125,1533,1863,1510,1312,650,246,59,1
광주광역시 서구 화정3동(2914078000),10218,10218,548,1006,1547,1068,1386,1736,1620,862,371,71,3,5033,5033,292,561,859,554,683,798,739,394,138,15,0,5185,5185,256,445,688,514,703,938,881,468,233,56,3
광주광역시 서구 화정4동(2914079000),15629,15629,1062,1552,2170,1680,2187,2639,2628,1157,478,73,3,7548,7548,563,855,1171,855,1008,1155,1221,537,168,15,0,8081,8081,499,697,999,825,1179,1484,1407,620,310,58,3
광주광역시 서구 서창동(2914080000),5893,5893,390,409,723,694,737,1196,957,485,253,47,2,3041,3041,204,216,386,372,388,649,506,238,75,7,0,2852,2852,186,193,337,322,349,547,451,247,178,40,2
광주광역시 서구 금호1동(2914082100),20257,20257,1232,2086,2938,2013,2930,3884,3011,1422,655,84,2,9626,9626,648,1130,1548,981,1303,1768,1428,616,190,14,0,10631,10631,584,956,1390,1032,1627,2116,1583,806,465,70,2
광주광역시 서구 금호2동(2914082400),28887,28887,2593,4304,4047,3135,5584,5115,2390,1144,491,77,7,14149,14149,1358,2183,2201,1486,2496,2573,1135,518,181,17,1,14738,14738,1235,2121,1846,1649,3088,2542,1255,626,310,60,6
광주광역시 서구 풍암동(2914083000),37261,37261,2950,5135,5468,4126,7348,6324,3272,1741,785,111,1,18314,18314,1501,2709,2856,2035,3383,3174,1604,733,291,27,1,18947,18947,1449,2426,2612,2091,3965,3150,1668,1008,494,84,0
광주광역시 서구 동천동(2914084000),16222,16222,1554,2441,1881,1689,3366,2527,1688,773,251,51,1,7687,7687,773,1221,1014,761,1555,1230,716,331,76,10,0,8535,8535,781,1220,867,928,1811,1297,972,442,175,41,1
광주광역시 남구 (2915500000),213698,213698,17141,22600,27665,25118,34067,32768,28322,17379,7452,1147,39,102854,102854,8745,11288,14244,12491,16803,15532,12988,7764,2746,248,5,110844,110844,8396,11312,13421,12627,17264,17236,15334,9615,4706,899,34
광주광역시 남구 양림동(2915551000),7140,7140,472,739,806,678,1045,1106,1014,855,366,58,1,3277,3277,237,366,402,331,509,491,428,361,136,15,1,3863,3863,235,373,404,347,536,615,586,494,230,43,0
광주광역시 남구 방림1동(2915552000),6882,6882,531,670,844,843,1106,997,929,662,266,28,6,3283,3283,270,326,440,414,548,483,400,292,99,9,2,3599,3599,261,344,404,429,558,514,529,370,167,19,4
광주광역시 남구 방림2동(2915553000),9037,9037,464,764,1223,887,1225,1487,1415,1054,447,69,2,4274,4274,237,390,619,472,604,691,622,465,158,16,0,4763,4763,227,374,604,415,621,796,793,589,289,53,2
광주광역시 남구 봉선1동(2915553700),13716,13716,833,1316,1981,1540,2119,2131,1944,1145,599,105,3,6462,6462,441,655,998,782,1031,962,878,485,204,26,0,7254,7254,392,661,983,758,1088,1169,1066,660,395,79,3
광주광역시 남구 봉선2동(2915553800),28992,28992,2904,4906,3311,2762,5630,4274,2927,1450,702,124,2,13594,13594,1439,2470,1732,1225,2540,1971,1307,634,250,26,0,15398,15398,1465,2436,1579,1537,3090,2303,1620,816,452,98,2
광주광역시 남구 사직동(2915554500),5288,5288,268,279,658,631,738,878,838,678,287,33,0,2732,2732,135,156,346,345,420,491,404,308,118,9,0,2556,2556,133,123,312,286,318,387,434,370,169,24,0
광주광역시 남구 월산동(2915560500),7235,7235,354,396,836,781,957,1202,1169,1045,431,64,0,3713,3713,179,208,478,432,581,647,562,454,158,14,0,3522,3522,175,188,358,349,376,555,607,591,273,50,0
광주광역시 남구 월산4동(2915563000),8736,8736,339,579,1166,1042,1193,1489,1540,972,363,51,2,4484,4484,171,314,636,594,686,751,731,454,133,14,0,4252,4252,168,265,530,448,507,738,809,518,230,37,2
광주광역시 남구 월산5동(2915564000),6476,6476,245,346,952,732,819,1170,1226,688,263,35,0,3235,3235,124,177,508,414,474,555,577,308,92,6,0,3241,3241,121,169,444,318,345,615,649,380,171,29,0
광주광역시 남구 백운1동(2915567000),12380,12380,972,1125,1504,1461,1884,1889,1861,1127,472,83,2,5883,5883,511,545,776,722,930,875,828,480,193,23,0,6497,6497,461,580,728,739,954,1014,1033,647,279,60,2
광주광역시 남구 백운2동(2915568000),6447,6447,464,440,968,908,893,945,908,639,250,31,1,3175,3175,250,214,442,473,488,477,419,299,108,5,0,3272,3272,214,226,526,435,405,468,489,340,142,26,1
광주광역시 남구 주월1동(2915569000),20381,20381,1486,2087,2972,2351,3171,3377,2746,1540,567,80,4,9888,9888,762,1067,1513,1196,1563,1571,1293,696,218,8,1,10493,10493,724,1020,1459,1155,1608,1806,1453,844,349,72,3
광주광역시 남구 주월2동(2915570000),8198,8198,482,576,1099,891,1108,1406,1407,881,306,41,1,4070,4070,235,292,599,485,569,662,667,421,127,13,0,4128,4128,247,284,500,406,539,744,740,460,179,28,1
광주광역시 남구 효덕동(2915571000),45836,45836,3810,5873,6380,5254,7755,6855,5356,3080,1270,196,7,21637,21637,1898,2853,3224,2476,3617,3190,2428,1414,490,47,0,24199,24199,1912,3020,3156,2778,4138,3665,2928,1666,780,149,7
광주광역시 남구 송암동(2915572000),20634,20634,3117,2116,2425,3772,3612,2581,1854,751,330,74,2,10009,10009,1628,1071,1221,1806,1790,1205,836,343,101,8,0,10625,10625,1489,1045,1204,1966,1822,1376,1018,408,229,66,2
광주광역시 남구 대촌동(2915573000),6320,6320,400,388,540,585,812,981,1188,812,533,75,6,3138,3138,228,184,310,324,453,510,608,350,161,9,1,3182,3182,172,204,230,261,359,471,580,462,372,66,5
광주광역시 북구 (2917000000),429159,429159,32880,42288,61955,55205,67113,71512,54368,29557,12394,1782,105,213032,213032,16836,22278,32653,28718,33662,35048,25843,13261,4372,353,8,216127,216127,16044,20010,29302,26487,33451,36464,28525,16296,8022,1429,97
광주광역시 북구 중흥1동(2917051000),4966,4966,226,188,958,959,617,673,682,455,183,22,3,2561,2561,109,106,417,509,376,382,366,213,73,8,2,2405,2405,117,82,541,450,241,291,316,242,110,14,1
광주광역시 북구 중흥2동(2917052000),6800,6800,265,458,1326,786,864,983,984,757,332,43,2,3473,3473,136,230,684,464,459,520,482,334,146,18,0,3327,3327,129,228,642,322,405,463,502,423,186,25,2
광주광역시 북구 중흥3동(2917053000),4877,4877,264,305,916,704,721,658,647,457,184,17,4,2560,2560,142,165,473,413,416,365,313,195,73,5,0,2317,2317,122,140,443,291,305,293,334,262,111,12,4
광주광역시 북구 중앙동(2917055500),3205,3205,79,111,494,418,385,559,568,381,165,40,5,1693,1693,44,48,236,245,239,328,300,179,64,9,1,1512,1512,35,63,258,173,146,231,268,202,101,31,4
광주광역시 북구 임동(2917057000),7902,7902,528,552,987,1104,1148,1206,1179,851,299,45,3,3899,3899,280,292,494,551,617,612,521,389,135,8,0,4003,4003,248,260,493,553,531,594,658,462,164,37,3
광주광역시 북구 신안동(2917058000),12048,12048,451,687,2304,1773,1599,1903,1710,1101,461,52,7,6317,6317,225,353,1182,1025,944,1034,850,504,188,12,0,5731,5731,226,334,1122,748,655,869,860,597,273,40,7
광주광역시 북구 용봉동(2917059000),38439,38439,2619,3767,7167,4730,5611,6631,4554,2358,883,117,2,19170,19170,1312,2007,3783,2532,2817,3146,2146,1075,325,27,0,19269,19269,1307,1760,3384,2198,2794,3485,2408,1283,558,90,2
광주광역시 북구 운암1동(2917060100),19440,19440,1717,2286,2499,2254,3112,3102,2695,1283,425,64,3,9361,9361,874,1158,1291,1073,1420,1458,1259,643,171,14,0,10079,10079,843,1128,1208,1181,1692,1644,1436,640,254,50,3
광주광역시 북구 운암2동(2917060200),12189,12189,548,884,1736,1333,1634,2135,2108,1248,510,50,3,6137,6137,255,452,919,767,851,1108,971,589,215,10,0,6052,6052,293,432,817,566,783,1027,1137,659,295,40,3
광주광역시 북구 운암3동(2917060300),13014,13014,914,1413,1878,1470,1880,2292,1884,847,367,68,1,6257,6257,469,757,1024,730,879,1012,871,381,124,10,0,6757,6757,445,656,854,740,1001,1280,1013,466,243,58,1
광주광역시 북구 동림동(2917061500),23651,23651,2159,2313,3069,3568,3891,3892,2811,1378,488,79,3,11672,11672,1106,1242,1613,1814,1981,1827,1253,647,168,20,1,11979,11979,1053,1071,1456,1754,1910,2065,1558,731,320,59,2
광주광역시 북구 우산동(2917062000),10606,10606,396,657,1324,979,1272,1836,2085,1387,578,83,9,5164,5164,203,355,691,534,687,929,951,602,197,14,1,5442,5442,193,302,633,445,585,907,1134,785,381,69,8
광주광역시 북구 풍향동(2917063500),5890,5890,524,521,710,798,929,914,749,505,206,32,2,2941,2941,262,257,395,402,499,483,334,237,69,3,0,2949,2949,262,264,315,396,430,431,415,268,137,29,2
광주광역시 북구 문화동(2917065000),21033,21033,1662,1660,2598,3018,3018,3480,3036,1696,748,104,13,10339,10339,827,889,1368,1577,1581,1653,1419,754,247,22,2,10694,10694,835,771,1230,1441,1437,1827,1617,942,501,82,11
광주광역시 북구 문흥1동(2917065600),16202,16202,1095,1884,2396,1594,2460,3001,2206,1067,444,54,1,7878,7878,520,980,1278,819,1135,1408,1086,486,156,10,0,8324,8324,575,904,1118,775,1325,1593,1120,581,288,44,1
광주광역시 북구 문흥2동(2917065700),15930,15930,1064,1432,2577,1995,2350,2591,2113,1190,540,75,3,7591,7591,541,740,1320,1061,1160,1162,921,473,193,19,1,8339,8339,523,692,1257,934,1190,1429,1192,717,347,56,2
광주광역시 북구 두암1동(2917066100),7870,7870,280,629,1140,751,1026,1383,1320,931,352,55,3,3929,3929,162,333,608,408,543,681,595,442,144,13,0,3941,3941,118,296,532,343,483,702,725,489,208,42,3
광주광역시 북구 두암2동(2917066200),16199,16199,867,1339,2321,1758,2199,2900,2659,1517,554,82,3,8024,8024,436,699,1226,965,1117,1430,1210,712,216,13,0,8175,8175,431,640,1095,793,1082,1470,1449,805,338,69,3
광주광역시 북구 두암3동(2917066300),13682,13682,449,812,1581,1279,1586,2606,2808,1626,819,108,8,6572,6572,226,420,812,696,839,1296,1368,661,235,19,0,7110,7110,223,392,769,583,747,1310,1440,965,584,89,8
광주광역시 북구 삼각동(2917066600),14236,14236,968,1655,2281,1683,2415,2650,1519,734,280,51,0,7372,7372,525,925,1290,892,1168,1368,763,336,97,8,0,6864,6864,443,730,991,791,1247,1282,756,398,183,43,0
광주광역시 북구 일곡동(2917066900),30216,30216,2381,4599,4716,2955,5640,5625,2410,1168,632,85,5,14778,14778,1240,2504,2553,1391,2448,2761,1189,467,204,21,0,15438,15438,1141,2095,2163,1564,3192,2864,1221,701,428,64,5
광주광역시 북구 매곡동(2917067300),14060,14060,1159,1744,1968,1695,2282,2447,1601,754,349,59,2,6902,6902,597,956,1072,834,1054,1119,795,342,124,9,0,7158,7158,562,788,896,861,1228,1328,806,412,225,50,2
광주광역시 북구 오치1동(2917067600),11171,11171,642,1027,1766,1266,1635,2139,1569,791,284,47,5,5658,5658,322,542,942,677,849,1084,774,366,94,8,0,5513,5513,320,485,824,589,786,1055,795,425,190,39,5
광주광역시 북구 오치2동(2917067700),12681,12681,520,796,1900,1477,1576,2431,2194,1135,573,79,0,6206,6206,247,441,994,807,822,1142,1080,500,163,10,0,6475,6475,273,355,906,670,754,1289,1114,635,410,69,0
광주광역시 북구 석곡동(2917068500),2616,2616,67,127,248,219,230,523,578,370,214,36,4,1367,1367,30,81,147,130,133,293,312,159,75,7,0,1249,1249,37,46,101,89,97,230,266,211,139,29,4
광주광역시 북구 건국동(2917069500),22568,22568,2675,2525,2750,3530,4095,3344,2041,1003,523,76,6,11382,11382,1390,1288,1476,1781,2072,1737,1024,452,154,8,0,11186,11186,1285,1237,1274,1749,2023,1607,1017,551,369,68,6
광주광역시 북구 양산동(2917069600),37932,37932,3901,4118,5143,5891,6602,5889,3755,1798,714,117,4,19097,19097,2049,2090,2712,3100,3343,2931,1815,803,233,21,0,18835,18835,1852,2028,2431,2791,3259,2958,1940,995,481,96,4
광주광역시 북구 신용동(2917069700),29736,29736,4460,3799,3202,5218,6336,3719,1903,769,287,42,1,14732,14732,2307,1968,1653,2521,3213,1779,875,320,89,7,0,15004,15004,2153,1831,1549,2697,3123,1940,1028,449,198,35,1
광주광역시 광산구 (2920000000),404863,404863,38941,51914,58742,53977,76188,64593,34277,17134,7873,1173,51,204048,204048,19963,26691,31230,27497,37918,33554,17225,7406,2340,219,5,200815,200815,18978,25223,27512,26480,38270,31039,17052,9728,5533,954,46
광주광역시 광산구 송정1동(2920051500),11039,11039,656,1137,1739,1172,1866,1859,1341,890,331,45,3,5579,5579,340,582,969,627,956,975,639,362,118,10,1,5460,5460,316,555,770,545,910,884,702,528,213,35,2
광주광역시 광산구 송정2동(2920052500),6583,6583,325,380,973,896,829,1094,949,776,314,41,6,3312,3312,177,193,516,512,454,569,428,345,106,12,0,3271,3271,148,187,457,384,375,525,521,431,208,29,6
광주광역시 광산구 도산동(2920054000),15516,15516,1418,1615,2151,2141,2687,2464,1539,1027,407,65,2,7839,7839,753,868,1167,1103,1387,1257,721,438,129,16,0,7677,7677,665,747,984,1038,1300,1207,818,589,278,49,2
광주광역시 광산구 신흥동(2920055000),4663,4663,305,425,600,541,719,779,644,450,166,30,4,2355,2355,161,223,326,297,371,402,300,211,57,7,0,2308,2308,144,202,274,244,348,377,344,239,109,23,4
광주광역시 광산구 어룡동(2920056500),32884,32884,3873,3705,4007,5404,6106,4606,3101,1379,612,85,6,16802,16802,2010,1876,2206,2777,3291,2310,1528,607,184,12,1,16082,16082,1863,1829,1801,2627,2815,2296,1573,772,428,73,5
광주광역시 광산구 우산동(2920058000),28460,28460,2272,2119,4337,4463,4212,5014,3474,1608,829,132,0,14479,14479,1159,1092,2305,2439,2194,2570,1806,700,199,15,0,13981,13981,1113,1027,2032,2024,2018,2444,1668,908,630,117,0
광주광역시 광산구 월곡1동(2920060000),11121,11121,701,1127,1887,1236,1641,2223,1428,568,268,42,0,5606,5606,359,597,1021,659,809,1084,725,264,78,10,0,5515,5515,342,530,866,577,832,1139,703,304,190,32,0
광주광역시 광산구 월곡2동(2920061000),16017,16017,1081,2008,2459,1749,2845,3003,1761,769,303,38,1,8108,8108,552,1039,1308,895,1426,1536,883,355,107,7,0,7909,7909,529,969,1151,854,1419,1467,878,414,196,31,1
광주광역시 광산구 비아동(2920062000),7271,7271,649,757,886,887,1351,1374,713,410,216,28,0,3840,3840,331,403,500,464,735,783,376,182,60,6,0,3431,3431,318,354,386,423,616,591,337,228,156,22,0
광주광역시 광산구 첨단1동(2920062400),27562,27562,1988,3443,5134,3459,4341,5506,2378,822,413,76,2,13670,13670,1009,1741,2707,1771,1975,2663,1277,366,149,11,1,13892,13892,979,1702,2427,1688,2366,2843,1101,456,264,65,1
광주광역시 광산구 첨단2동(2920062600),43496,43496,3760,5558,7881,5836,8011,7646,2939,1169,611,81,4,21941,21941,1931,2873,4183,3056,3790,3908,1539,470,179,12,0,21555,21555,1829,2685,3698,2780,4221,3738,1400,699,432,69,4
광주광역시 광산구 신가동(2920063000),18686,18686,2039,2839,2652,2310,3938,2862,1170,611,230,33,2,9529,9529,1045,1458,1430,1136,1946,1594,575,270,67,7,1,9157,9157,994,1381,1222,1174,1992,1268,595,341,163,26,1
광주광역시 광산구 운남동(2920063500),31274,31274,2847,3903,4695,3953,5792,5544,2520,1361,591,65,3,15335,15335,1442,2042,2407,1965,2806,2759,1205,513,177,19,0,15939,15939,1405,1861,2288,1988,2986,2785,1315,848,414,46,3
광주광역시 광산구 수완동(2920063700),77767,77767,9974,13588,9573,10252,17968,10038,4001,1720,557,94,2,38410,38410,5112,6794,4978,4764,8634,5354,1896,714,151,13,0,39357,39357,4862,6794,4595,5488,9334,4684,2105,1006,406,81,2
광주광역시 광산구 하남동(2920064000),24793,24793,3084,3292,3270,3722,5029,3506,1954,617,276,41,2,12710,12710,1585,1716,1739,1868,2623,1795,1019,284,72,9,0,12083,12083,1499,1576,1531,1854,2406,1711,935,333,204,32,2
광주광역시 광산구 임곡동(2920065000),2137,2137,59,110,162,112,183,393,461,345,263,48,1,1112,1112,24,63,94,68,115,239,260,160,83,6,0,1025,1025,35,47,68,44,68,154,201,185,180,42,1
광주광역시 광산구 동곡동(2920066000),1921,1921,42,77,168,138,182,317,417,367,184,26,3,989,989,23,44,97,92,113,184,214,169,49,3,1,932,932,19,33,71,46,69,133,203,198,135,23,2
광주광역시 광산구 평동(2920067000),4112,4112,133,146,435,459,496,668,803,578,328,63,3,2276,2276,67,75,261,286,345,427,438,270,94,13,0,1836,1836,66,71,174,173,151,241,365,308,234,50,3
광주광역시 광산구 삼도동(2920068000),2258,2258,49,121,167,153,211,378,469,374,293,42,1,1158,1158,21,63,109,95,126,234,255,175,73,7,0,1100,1100,28,58,58,58,85,144,214,199,220,35,1
광주광역시 광산구 본량동(2920069000),2052,2052,28,95,150,122,224,318,389,367,309,48,2,1018,1018,13,51,82,64,142,186,225,145,98,12,0,1034,1034,15,44,68,58,82,132,164,222,211,36,2
광주광역시 광산구 신창동(2920070000),35251,35251,3658,5469,5416,4972,7557,5001,1826,926,372,50,4,17980,17980,1849,2898,2825,2559,3680,2725,916,406,110,12,0,17271,17271,1809,2571,2591,2413,3877,2276,910,520,262,38,4
대전광역시  (3000000000),1457619,1457619,111757,144580,211361,192055,234618,239844,184422,91427,41422,5932,201,727522,727522,57464,74723,110901,100347,117038,119640,89501,41606,14907,1359,36,730097,730097,54293,69857,100460,91708,117580,120204,94921,49821,26515,4573,165
대전광역시 동구 (3011000000),223358,223358,14869,19927,30180,25790,33994,36404,33423,19072,8540,1120,39,112660,112660,7685,10301,16020,13969,17848,18731,16196,8551,3072,277,10,110698,110698,7184,9626,14160,11821,16146,17673,17227,10521,5468,843,29
대전광역시 동구 중앙동(3011051500),4733,4733,106,140,371,374,501,938,1151,776,335,39,2,2651,2651,51,74,208,225,331,614,647,369,122,9,1,2082,2082,55,66,163,149,170,324,504,407,213,30,1
대전광역시 동구 효동(3011053000),24872,24872,2499,3336,2574,2863,4851,3540,2916,1573,622,96,2,12266,12266,1249,1758,1398,1384,2416,1744,1358,696,241,22,0,12606,12606,1250,1578,1176,1479,2435,1796,1558,877,381,74,2
대전광역시 동구 신인동(3011054500),12146,12146,879,888,1345,1578,1769,1938,1957,1210,513,67,2,5943,5943,453,475,668,835,939,925,873,556,205,13,1,6203,6203,426,413,677,743,830,1013,1084,654,308,54,1
대전광역시 동구 판암1동(3011055100),12337,12337,752,961,1473,1457,1700,2150,1975,1194,598,75,2,6029,6029,424,492,769,785,838,1045,938,515,197,25,1,6308,6308,328,469,704,672,862,1105,1037,679,401,50,1
대전광역시 동구 판암2동(3011055200),8674,8674,259,380,781,729,1008,1513,1919,1286,708,90,1,4254,4254,128,196,443,441,574,784,918,524,224,21,1,4420,4420,131,184,338,288,434,729,1001,762,484,69,0
대전광역시 동구 용운동(3011056000),21724,21724,1669,1844,3341,2953,3286,3543,2974,1428,601,81,4,10967,10967,873,924,1774,1596,1700,1766,1447,661,203,21,2,10757,10757,796,920,1567,1357,1586,1777,1527,767,398,60,2
